id,volume,domain,type,priority,requirement,rationale,verification,acceptance
REQ-00756,V27,WEB,Sécurité,N1,"openinfra-web doit résoudre un jeton bearer server-side effectif même lorsque OPENINFRA_WEB_BACKEND_BEARER_TOKEN est vide mais OPENINFRA_BOOTSTRAP_TOKEN est défini, et ne doit jamais exposer au navigateur une erreur brute missing bearer token pour les formulaires authentifiés.",Garantir que les soumissions web fonctionnent dans le runtime Docker authentifié sans demander de token à l’opérateur et sans fuite d’erreur technique backend.,"Tests proxy web, tests de factory de configuration et inspection compose/runtime.","Un OPENINFRA_WEB_BACKEND_BEARER_TOKEN vide bascule sur OPENINFRA_BOOTSTRAP_TOKEN côté serveur ; sans jeton disponible, openinfra-web retourne une erreur de configuration BFF explicite et non le message backend missing bearer token."
REQ-00757,V27,WEB,Sécurité,N1,openinfra-web doit exposer un statut BFF sans secret via /status et assainir toute erreur backend brute missing bearer token avant retour au navigateur.,Permettre le diagnostic d’exploitation des formulaires protégés sans fuite de secret ni message technique backend directement visible par l’opérateur.,"Tests serveur web, inspection assets et validation non-exposition du bearer.",Le statut /status indique l’état des formulaires protégés et du trust server-side sans valeur de secret ; une réponse backend missing bearer token est convertie en erreur BFF assainie.
REQ-00758,V21,ITRM,Historique,N1,"ITRM doit exposer une restitution historique as-of des objets, un filtrage temporel des relations et un audit par objet sans migration destructive des snapshots existants.",Permettre aux opérateurs de reconstruire l’état d’une ressource et de ses dépendances à une date donnée tout en auditant précisément ses changements.,"Tests service, API HTTP, CLI, JSON store, PostgreSQL repository et OpenAPI.",Les commandes openinfra itrm get-object-as-of/list-object-audit
REQ-00759,V21,ITRM,Gouvernance,N1,ITRM doit exposer une réconciliation gouvernée dry-run/apply qui évalue les règles de source autoritative avant toute mise à jour.,"Permettre fusion, conflit, source prioritaire et résolution sans écrasement silencieux.","Tests service, API HTTP, CLI, frontend et audit.","Un plan refusé reste non appliqué, un plan accepté peut être appliqué, et les actions itrm.reconciliation.plan/apply sont consultables par audit objet."
REQ-00760,V21,ITRM,Taxonomie,N1,"ITRM doit supporter une taxonomie complète des catégories de ressources trouvables dans un datacenter, chaque catégorie regroupant tous les types de ressources qui lui sont rattachés.","Permettre un inventaire homogène des serveurs, postes, écrans, équipements réseau, stockage, alimentation, refroidissement, câblage, cloud, logiciels et autres ressources DC.",Tests domaine/service/API/CLI/frontend et revue du catalogue.,"Le catalogue expose les catégories server, personal-computer, monitor-peripheral, network-device, storage, power-supply, rack-facility, cooling, security-safety, telecom, cloud-virtualization, software-service, cable-connectivity, mobile-iot et other, avec des types compatibles par catégorie."
REQ-00761,V21,ITRM,UX,N1,"Lors de la création ou modification d’une ressource ITRM, le choix d’une catégorie doit filtrer automatiquement le champ type de ressource.",Réduire les erreurs opérateur et empêcher les combinaisons incohérentes comme server/firewall ou storage/laptop.,Tests frontend runtime et tests de validation service.,Le dashboard présente un select Catégorie et un select Type de ressource dépendant ; le backend rejette toute combinaison catégorie/type non autorisée.
REQ-00762,V01,WEB,UX,N2,Tous les formulaires OpenInfra respectant une structuration catégorie/type doivent utiliser un mécanisme générique de filtrage dépendant et non une logique spécifique par composant.,Garantir une extension maintenable aux autres composants sans duplication de logique UI.,Validation frontend et tests intégration web inspectant optionsByField/optionsMap.,Un champ select peut déclarer optionsByField et optionsMap ; la mise à jour dynamique fonctionne pour ITRM et reste réutilisable par les autres composants.
REQ-00763,V02,DCIM,Fonctionnelle,N1,"OpenInfra doit exposer la localisation ou relocalisation d’un équipement DCIM par API HTTP et formulaire web sans contourner les contraintes métier de salle, ligne, colonne, rack, face, position U, hauteur U et coordonnées X/Y/Z.",Permettre aux intégrations et aux opérateurs terrain de maintenir le chemin physique exploitable depuis une interface standard et automatisable.,"Tests API HTTP, tests intégration web, validation frontend, OpenAPI et revue du service DCIM existant.",POST /api/v1/dcim/locations retourne un équipement sérialisé avec location complète ; le dashboard expose le même contrat ; les conflits de rack/U restent rejetés par le service métier.
REQ-00764,V02,DCIM,UX,N1,"OpenInfra doit exposer l’élévation rack DCIM dans le dashboard opérateur via le contrat backend existant GET /api/v1/dcim/rack-elevation, avec sélection de la face et du format de rendu.",Permettre aux techniciens et opérateurs de visualiser l’occupation U depuis le portail sans réimplémentation métier côté navigateur.,"Validation frontend, tests intégration web et vérification des routes backend réelles.","Le dashboard expose Élévation rack, Face rack et Format rendu ; la route /v1/dcim/rack-elevation correspond à une API backend réelle et les rendus json/svg/html restent fournis par le service DCIM."
REQ-00765,V05,DCIM,Fonctionnelle,N1,"Le dashboard DCIM doit exposer les opérations de câblage terrain permettant de définir un panneau de brassage, définir un port DCIM et connecter un câble via les contrats backend existants.",Permettre aux opérateurs datacenter de documenter les chemins câble de bout en bout sans passer par un client API technique.,"Validation frontend, tests intégration openinfra-web et tests de non-régression des contrats API DCIM cabling.","Le dashboard contient les opérations Définir un panneau de brassage, Définir un port DCIM et Connecter un câble ; elles ciblent /api/v1/dcim/patch-panels, /api/v1/dcim/ports et /api/v1/dcim/cables sans réimplémenter les validations métier côté navigateur."
REQ-00766,V05,DCIM,Fonctionnelle,N1,"Le dashboard DCIM doit exposer les opérations énergie/refroidissement permettant de définir un équipement électrique, définir un circuit électrique, définir une zone de refroidissement, réserver la puissance d’un équipement et consulter la capacité énergie/refroidissement d’un rack via les contrats backend existants.",Permettre aux opérateurs datacenter de documenter et contrôler les chaînes énergie/refroidissement sans passer par un client API technique.,"Validation frontend, tests intégration openinfra-web, tests découverte API/OpenAPI et tests de non-régression des contrats DCIM énergie/refroidissement.","Le dashboard contient les opérations énergie/refroidissement DCIM et elles ciblent les routes power-devices, power-circuits, cooling-zones, power-reservations et energy-cooling-capacity sans réimplémenter les validations métier côté navigateur."
REQ-00767,V02,ITRM,UX,N1,"Les sélecteurs de catégories et types de ressources ITRM doivent afficher les libellés métier aux opérateurs tout en conservant les valeurs normalisées internes dans les payloads API, et la taxonomie ne doit plus exposer les types génériques obsolètes physical-server et disk.",Améliorer la lisibilité opérateur sans casser les contrats internes ni conserver des types redondants avec les spécialisations serveur et stockage.,"Tests domaine, service, intégration openinfra-web et validation frontend inspectant labels, valeurs internes et exclusions.","Les listes Catégorie/Type affichent Rack server, Firewall ou Storage array ; les valeurs transmises restent rack-server, firewall ou storage-array ; physical-server et disk sont absents du catalogue et des assets runtime."
REQ-00768,V05,DCIM,Fonctionnelle,N1,"OpenInfra doit exposer un jumeau numérique DCIM initial consolidant salle, racks, équipements, panneaux, ports, câbles, circuits, réservations et capacité énergie/refroidissement via API HTTP, CLI et dashboard.",Permettre aux opérateurs datacenter de disposer d’une vue cohérente salle/rack/énergie/câblage sans recomposer plusieurs exports techniques.,"Tests service, CLI, API HTTP, frontend, OpenAPI et validation de non-régression DCIM.","GET /api/v1/dcim/digital-twin et openinfra dcim digital-twin retournent un document dcim_digital_twin contenant summary, room_plan, racks, floor_equipment, cables et integrity ; le dashboard expose Jumeau numérique salle."
REQ-00769,V03,IPAM,UX,N1,"Le dashboard IPAM doit exposer les opérations Enterprise++ majeures VRF, agrégats, préfixes, plages, adresses, allocation, assistant de réservation, capacité, bindings réseau, VLAN/VXLAN, ASN/BGP, observations DNS/DHCP, conflits et prévisualisation DDI via les contrats backend existants.",Permettre aux opérateurs réseau d'administrer l'IPAM sans client API technique tout en conservant les règles métier côté backend.,"Validation frontend, tests d'intégration openinfra-web, tests découverte API et vérification des routes backend réelles.",Le dashboard contient les opérations IPAM Enterprise++ et chacune cible une route /api/v1/ipam/* existante ; le document de découverte API expose la section ipam sans duplications métier côté navigateur.
REQ-00770,V03,IPAM,Cartographie,N1,"OpenInfra doit exposer une topologie opérationnelle IPAM consolidant VRF, agrégats, préfixes, plages, adresses, réservations, VLAN/VXLAN, ASN/BGP et observations DNS/DHCP sous forme de graphe noeuds/arêtes exploitable par API, CLI et dashboard.",Permettre aux opérateurs réseau et aux automatismes de comprendre rapidement les dépendances L3/L2/BGP/DDI sans recomposer plusieurs exports techniques.,"Tests service, CLI, API HTTP, frontend, OpenAPI et contrôle d’intégrité du graphe.",GET /api/v1/ipam/topology et openinfra ipam topology retournent summary, nodes, edges et integrity ; le dashboard expose Topologie opérationnelle IPAM ; les arêtes orphelines sont comptabilisées et le graphe ne crée aucun stockage parallèle.
REQ-00771,V04,DISCOVERY,Sécurité,N1,OpenInfra doit permettre l’enrôlement direct en CLI des proxies Discovery auprès d’un ou plusieurs backends uniquement lorsque l’édition active est Enterprise.,Autoriser les topologies proxy collecteur Enterprise sans exposer de client API manuel ni permettre un enrôlement distribué en Lite/Pro.,"Tests domaine, service, CLI local/distant, API HTTP, OpenAPI, édition gates et audit.","La commande openinfra discovery proxy-enroll refuse Lite/Pro, poste vers /api/v1/discovery/proxy-enrollments en Enterprise, accepte plusieurs backends, écrit un fichier local 0600 optionnel et le backend persiste un collector site-proxy/network-proxy/datacenter-proxy audité."
REQ-00772,V27,WEB,UX,N2,"Le portail openinfra-web doit remplacer les couleurs basic Bootstrap par une charte visuelle premium inspirée cloud provider, appliquée via Bootstrap 5 et CSS produit, sans modifier la structure des pages ni importer d’asset tiers.","Améliorer l’harmonie visuelle et l’attractivité opérateur tout en préservant le contrat HTML/React, le runtime offline et la maintenabilité.","Validation frontend, tests intégration openinfra-web et inspection des assets CSS runtime.","Les assets CSS exposent les variables navy/action/cyan, surchargent header, boutons, badges, formulaires, cards, sidebar, focus rings et transitions ; les pages gardent leur structure existante."
REQ-00773,V04,DISCOVERY,Sécurité,N1,"OpenInfra doit permettre la vérification locale en CLI des fichiers d’enrôlement proxy Discovery Enterprise générés par la commande distante, avec contrôle édition, schéma JSON, résultats backend et permissions de fichier.","Permettre aux opérateurs Enterprise de contrôler hors-ligne qu’un proxy est enrôlé correctement auprès des backends HA avant déploiement ou redémarrage d’agent.","Tests unitaires validateur, tests CLI, contrôle permissions POSIX et non-régression du rendu JSON CLI.","openinfra discovery proxy-enroll-verify refuse Lite/Pro, lit le fichier --config, exige un objet JSON avec tenant_id/name/enrolled/results, vérifie les URLs backend, codes HTTP, réponses JSON et permissions 0600 ; --allow-partial transforme les enrôlements backend partiels en avertissements."
